1,166,426,76,208,20
2,76,208,90,292,1
3,117,376,221,630,3045
4,221,630,191,565,3
5,113,414,135,417,0
6,198,126,178,125,0
7,164,86,179,149,0
8,180,151,205,127,1471
9,404,139,474,142,0
10,474,142,443,171,0
11,455,283,457,283,2760
12,514,630,543,566,0
