1,205,109,444,298,9862
2,444,299,167,221,13276
3,167,221,254,232,5246
4,367,152,497,438,19881
5,497,439,215,181,19017
6,216,181,270,239,8453
7,389,277,530,338,8898
8,530,338,446,312,17474
9,196,224,269,252,16190
10,514,255,532,23,39
11,532,22,53,324,6891
12,52,324,92,461,23
13,139,440,361,466,4307
14,354,479,514,582,11869
15,514,582,459,347,12411
16,492,401,523,409,5
17,523,409,363,551,11301
