1,422,613,474,252,181
2,433,299,129,576,178
3,190,578,420,598,84
4,406,547,431,239,151
5,430,305,506,522,94
6,490,464,359,303,80
7,359,371,297,509,59
8,312,464,269,276,6660
9,294,352,406,555,3302
10,439,500,500,461,23
11,463,502,430,683,62
12,426,625,232,425,135
13,235,491,227,703,70
14,254,644,474,305,176
15,418,344,64,539,168
16,108,496,126,290,91
17,166,355,354,565,104
18,363,515,528,317,97
19,470,323,227,252,6999
20,295,290,420,393,5058
21,404,320,402,295,4
22,370,348,148,558,126
23,208,533,557,392,186
24,518,432,514,685,86
25,492,637,198,581,117
26,247,566,358,315,110
27,311,373,294,511,49
28,284,507,179,720,85
29,239,675,496,545,120
30,444,581,348,727,50
31,383,671,359,381,112
32,322,432,111,547,95
33,180,546,363,568,57
34,326,590,321,717,41
35,359,668,124,560,72
39,211,681,225,608,21
40,247,636,444,581,71
41,426,538,478,297,92
42,439,351,255,555,87
43,319,523,506,450,65
44,464,422,430,346,21
45,406,402,178,590,95
46,240,599,467,708,80
47,451,633,473,251,128
48,482,314,516,355,6
49,474,337,222,497,97
50,265,460,357,243,9736
51,299,298,250,591,8651
52,241,529,127,429,46
53,173,431,533,557,14212
54,296,187,588,568,7389
55,448,568,609,189,1881
56,607,192,597,27,3161
57,88,160,627,69,78
58,121,174,629,70,133
59,149,169,633,146,40
60,102,214,295,584,3146
61,307,521,433,319,51
62,396,380,331,710,92
63,325,652,178,456,79
64,184,511,152,619,27
65,195,567,429,326,108
66,384,381,261,681,96
67,274,622,165,271,3745
68,164,351,161,575,54
69,203,524,508,314,110
70,447,317,240,255,5830
71,304,294,534,525,4488
72,491,490,152,439,87
73,213,467,422,565,59
74,389,508,245,237,7673
75,269,295,256,585,8086
76,297,531,504,378,54
77,448,392,177,342,6978
78,229,298,261,220,5435
79,244,284,142,451,7353
80,207,438,479,471,75
81,453,490,511,697,64
82,478,652,197,621,73
83,381,661,444,723,18
84,309,662,390,334,81
85,362,335,240,156,10168
86,260,212,454,617,11118
87,417,563,279,490,44
88,311,551,358,681,25
89,384,618,588,351,92
90,536,346,283,168,5859
91,321,204,555,359,6162
92,535,300,490,116,52
93,485,211,250,172,2323
94,317,181,409,169,2804
95,407,220,490,326,27
96,443,292,255,302,4302
97,315,296,437,303,3912
98,382,266,260,141,9065
99,305,225,321,249,1932
100,264,224,102,266,7880
101,193,267,314,208,8668
102,254,238,143,246,6886
103,225,264,479,232,11615
104,415,208,339,168,18
105,351,231,338,295,4162
106,356,294,451,489,65
107,419,444,106,297,11410
108,174,364,265,515,43
109,286,469,512,306,64
110,462,350,252,625,105
111,289,570,311,201,10236
112,268,231,178,285,6648
113,215,295,238,401,6918
114,231,398,225,470,13
115,593,568,514,328,68
116,475,300,471,284,1
117,477,283,459,159,25
118,438,222,408,296,15
119,395,275,162,387,9953
120,227,342,419,179,15370
122,327,317,537,452,1856
123,504,458,492,555,25
124,509,490,413,236,88
125,392,243,318,183,3988
126,291,226,203,263,6197
127,234,274,333,442,10066
128,361,389,499,278,44
129,436,279,398,279,11
130,404,266,250,204,7080
131,310,253,474,244,5801
132,435,202,417,149,5
133,441,206,482,215,7
134,457,237,530,423,51
135,492,384,176,362,6303
136,198,312,150,186,6120
137,211,239,455,345,11376
138,439,295,455,159,82
139,413,178,272,143,41
140,311,210,473,467,7369
141,437,430,294,439,42
142,297,455,252,482,12
143,316,487,324,489,1
144,293,433,286,312,4476
145,308,325,377,228,7581
146,351,298,387,407,22
147,347,379,153,409,2504
148,164,438,130,498,14
149,183,467,339,397,28
150,321,413,446,469,29
151,431,420,484,181,42
152,436,228,218,383,8751
153,271,403,420,643,49
154,412,580,375,207,612
155,378,264,470,315,29
156,412,296,275,351,2079
157,298,374,317,651,2161
158,308,588,164,434,48
159,213,450,470,289,808
160,436,333,477,580,100
161,514,530,528,520,0
162,480,511,266,305,3011
163,258,313,128,278,8647
164,186,351,238,441,1326
165,230,439,271,660,77
166,314,604,332,596,4
167,329,622,475,683,37
168,417,657,459,676,327
169,207,699,91,800,47
170,168,779,416,743,66
171,389,709,388,640,17
172,395,642,448,355,75
173,450,414,486,463,24
174,446,415,141,277,10437
175,159,349,159,372,3
176,165,373,171,421,15
177,193,415,451,648,62
178,398,619,158,626,60
179,169,658,132,716,12
180,189,680,453,571,81
181,436,543,525,272,75
182,477,310,264,404,626
183,282,398,148,651,1443
184,204,620,419,575,67
185,371,599,274,760,40
186,290,701,131,401,97
187,144,399,128,189,81
188,143,194,169,136,10
189,185,157,243,133,12
192,57,469,210,340,49
193,169,301,160,249,3378
194,161,249,151,167,12
195,186,242,238,423,10425
196,275,418,328,455,13
197,275,386,175,270,9843
198,189,271,149,148,3859
199,183,180,333,146,5359
200,335,197,469,316,5499
201,416,275,160,225,11846
202,239,250,384,352,9317
203,330,274,208,126,12280
204,193,161,145,174,15
205,173,209,170,421,6642
206,211,397,429,422,182
207,390,371,360,230,641
208,348,297,361,489,822
209,401,449,615,303,68
210,573,285,522,195,24
211,498,231,224,312,7398
212,280,331,493,483,4446
213,483,430,543,190,62
214,495,216,198,204,10759
215,209,232,156,334,7220
216,206,284,233,206,5252
217,203,256,220,708,8631
218,225,646,77,233,129
219,115,257,368,132,8315
220,281,153,70,214,6464
221,112,249,140,331,13
222,186,269,337,163,11867
223,272,168,147,154,5291
224,187,202,320,657,11747
225,351,637,445,660,26
226,418,608,426,207,107
227,352,254,292,272,3989
228,292,272,186,302,6997
229,610,189,529,266,6280
230,459,267,199,349,7894
231,281,363,426,313,4247
232,376,286,299,159,6652
233,319,217,564,551,6274
234,519,530,179,681,89
235,227,648,446,280,119
236,387,325,104,507,2244
237,127,532,120,593,10
238,163,543,357,414,60
239,337,459,588,572,59
240,474,601,531,470,37
241,490,529,252,807,86
242,294,756,347,252,2315
243,352,281,462,229,1844
244,410,267,331,379,21
245,334,297,266,153,10000
246,261,209,261,398,11947
247,318,347,362,316,1781
248,342,346,438,521,42
249,434,461,486,179,62
