1,317,624,277,702,17
2,290,648,300,462,48
3,266,512,87,650,64
4,164,637,364,645,44
5,297,638,143,659,43
6,198,632,318,425,57
7,308,480,371,669,55
8,370,606,192,315,2994
9,223,388,246,634,56
10,244,572,151,350,70
11,188,406,278,670,78
12,275,605,254,308,3660
13,265,352,471,318,5454
14,427,357,377,540,52
15,393,479,335,202,3938
16,353,254,452,523,2999
17,430,468,349,339,29
18,362,412,388,702,66
19,368,643,192,511,62
20,244,526,474,419,73
21,416,444,191,584,65
22,245,553,467,268,105
23,405,290,197,310,8027
24,252,358,534,535,5266
25,487,499,293,415,46
26,301,464,179,664,62
27,244,643,404,621,27
28,375,589,369,314,83
29,372,382,412,585,55
30,382,548,159,541,52
31,223,558,373,618,51
32,362,572,480,295,95
33,434,323,206,324,6436
34,268,391,487,567,2606
35,444,524,187,378,87
36,259,398,480,516,71
37,423,507,219,621,68
38,293,605,511,559,56
39,446,560,207,545,69
40,261,577,408,708,39
41,382,649,297,373,75
42,305,416,470,680,78
43,455,611,411,318,88
44,380,379,144,624,56
45,203,597,371,583,49
46,327,545,209,280,5837
47,248,360,376,470,5454
48,321,463,188,540,33
49,256,517,506,481,63
50,439,483,148,457,71
51,188,432,225,197,8632
52,221,245,328,516,12281
53,285,469,195,429,27
54,245,419,418,162,14636
55,361,231,129,573,13760
56,164,515,168,402,22
57,187,412,391,203,13311
58,365,266,386,533,0
59,365,491,193,464,36
60,243,452,354,232,10369
61,277,284,25,533,8727
62,70,482,238,366,32
63,126,411,416,506,86
64,361,502,171,568,53
65,214,538,228,390,31
66,243,434,366,471,27
67,306,460,173,480,26
68,180,463,139,438,13
69,159,491,153,547,9
70,198,529,456,604,65
71,391,615,179,744,73
72,205,694,156,516,38
73,153,579,152,598,3
74,139,532,117,507,6
75,171,539,404,549,61
76,401,561,493,598,29
77,471,614,511,734,38
78,476,696,171,710,71
79,234,700,451,608,65
80,445,640,508,682,15
81,453,665,271,743,49
82,302,698,250,416,79
83,401,425,473,336,34
84,287,369,152,508,3834
85,211,508,446,630,62
86,442,587,526,457,36
87,481,468,235,333,3677
88,271,357,540,288,5163
89,490,321,294,639,92
90,305,583,140,269,4143
91,212,279,449,203,13957
92,459,553,441,413,29
93,421,360,362,297,19
94,392,367,406,457,19
95,367,421,195,429,33
96,249,461,413,667,55
97,422,661,478,703,12
98,423,667,150,590,52
99,194,583,435,213,79
100,360,278,270,434,11010
101,323,385,410,357,12
105,205,282,281,355,6576
106,277,359,335,431,4020
107,275,375,171,306,8006
108,190,291,158,209,4677
109,246,245,230,286,9722
110,615,269,622,228,34
111,552,225,181,165,10355
112,209,218,194,470,10740
113,232,457,468,534,54
114,454,479,565,201,57
115,548,263,542,671,78
116,526,609,159,322,9976
117,138,318,96,354,900
118,158,352,202,367,5
119,211,348,490,278,10265
120,451,315,448,355,3
121,491,344,525,365,3
122,489,378,481,436,6
123,457,405,323,433,16
124,355,397,302,211,5818
125,328,261,509,292,4078
126,589,555,275,496,41
127,279,451,93,232,5058
128,113,299,377,627,41
131,258,599,592,181,8413
132,207,290,199,524,6237
133,193,460,101,268,12
134,172,323,451,393,11081
135,447,347,544,236,4
136,477,248,192,182,10710
137,204,242,191,285,2800
139,102,339,147,340,0
140,531,337,160,331,10504
141,417,328,542,307,7
142,491,339,368,599,16
143,351,573,620,595,4
144,620,595,86,627,24
145,139,595,243,210,7497
146,183,259,122,299,2942
147,167,351,253,649,17
148,275,590,446,384,12
149,436,436,475,489,0
150,424,469,278,521,6
151,279,526,133,602,8
152,200,601,434,612,9
153,407,574,411,520,4
154,374,540,154,457,4
155,179,442,98,203,6
156,108,202,106,167,0
157,120,234,203,382,2758
158,238,360,479,386,5692
159,429,413,351,690,10
160,332,673,288,702,0
161,313,662,107,246,19
162,169,289,471,276,13229
163,441,306,479,492,3
164,443,459,197,479,7
165,256,467,470,279,8
166,427,332,406,408,0
167,475,301,539,263,2
168,508,240,520,216,0
169,464,216,176,159,7012
170,232,217,381,465,9703
171,339,426,171,407,1
172,207,376,460,553,3450
173,212,334,481,395,6118
174,415,399,196,546,2
175,266,525,439,496,1
176,392,465,261,158,8768
177,275,202,278,206,476
178,260,140,250,93,0
179,275,181,402,595,10465
180,366,551,165,531,0
181,167,598,511,502,0
182,576,188,206,652,2
183,271,663,427,714,0
184,425,679,490,617,0
185,476,606,532,373,0
186,489,417,204,532,0
187,228,555,207,699,0
188,254,649,511,369,0
189,619,434,552,615,0
190,535,546,499,486,0
191,502,554,474,685,0
192,460,623,239,414,0
193,266,397,254,335,130
194,236,374,169,709,0
