1,56,542,196,296,58
2,196,296,167,451,20
3,167,451,234,404,15215
4,446,297,395,569,15250
5,395,569,442,492,8872
6,518,342,476,149,3829
7,442,202,226,388,14917
8,226,388,321,685,4984
9,345,636,516,496,4646
10,516,496,438,318,9974
11,459,374,285,656,14535
12,285,656,446,569,22
13,385,559,282,620,1147
14,282,620,498,526,3032
15,498,526,311,372,11052
16,300,389,194,379,6999
17,194,379,184,699,8647
28 minutes to run
