1,509,304,439,619,115
2,422,598,215,716,78
3,253,673,243,260,161
4,204,329,151,434,31
5,189,438,415,727,133
6,367,689,200,725,49
7,256,695,389,421,109
8,367,476,392,681,62
9,417,618,498,232,128
10,489,296,425,224,119
11,592,549,475,428,58
12,451,468,158,575,101
13,201,540,222,379,106
14,170,274,104,430,47
15,150,439,430,724,687
16,383,683,203,734,50
17,258,701,390,421,103
18,368,475,388,683,71
19,410,618,436,223,125
20,435,290,587,620,105
21,552,601,462,674,1540
22,453,657,105,602,4933
23,219,745,216,176,120
24,271,876,428,612,104
25,431,675,497,740,5763
26,436,718,215,762,3703
27,256,734,355,416,119
28,342,472,369,677,287
29,393,605,458,224,135
30,461,285,558,181,121
31,601,617,575,878,101
32,588,880,498,744,12559
33,41,213,404,310,3
34,397,298,210,375,58
35,216,392,132,475,41
36,197,454,453,371,67
37,429,336,458,177,35
38,413,228,150,426,115
39,228,412,460,411,63
40,448,376,541,231,49
41,521,289,533,323,10
42,499,268,454,246,11
43,448,254,172,194,84
44,193,243,171,337,21
45,171,337,141,491,47
46,185,455,471,372,84
47,450,342,501,184,45
48,129,468,344,286,33
49,417,285,497,295,15
50,473,247,479,207,10
51,491,273,405,314,13
52,417,260,570,235,4
53,512,237,238,309,94
54,272,101,429,220,68
55,394,28,14,370,151
56,62,269,442,207,107
57,238,540,501,223,106
58,65,471,226,480,33
59,221,460,465,285,92
60,445,266,459,204,17
61,465,264,519,322,28
62,496,249,488,208,5
63,453,230,178,148,76
64,196,198,158,328,27
65,159,328,120,487,46
66,171,446,457,337,79
67,435,310,461,173,41
68,417,223,157,447,119
69,230,433,511,427,75
70,492,386,531,232,34
71,523,301,530,325,4
72,498,270,454,242,12
73,447,256,166,203,91
74,185,254,164,338,23
75,164,338,132,492,36
76,180,452,461,340,95
77,437,312,465,174,28
78,417,222,158,446,113
79,231,432,508,409,82
80,494,368,544,231,50
81,526,299,530,325,2
82,507,268,459,238,14
83,325,245,151,192,53
84,166,241,259,334,21
85,254,330,160,496,56
86,212,458,473,345,66
87,448,320,468,173,31
88,425,227,585,180,97
89,230,471,454,680,1642
90,444,621,486,269,127
91,500,335,627,177,2
92,526,347,625,403,36
93,564,376,158,335,134
94,193,384,197,418,6
95,177,411,134,503,25
96,188,469,472,350,74
97,443,320,450,172,49
98,415,226,174,465,107
99,244,451,523,410,79
100,500,372,512,223,31
101,508,293,525,327,1
102,494,268,454,240,10
103,446,254,166,197,80
104,188,243,165,338,30
105,165,338,133,493,46
106,179,455,471,365,79
107,450,331,484,176,44
108,439,225,157,440,102
109,229,425,507,395,84
110,495,361,544,229,39
111,522,294,526,326,3
112,505,267,459,236,11
113,452,248,166,189,75
114,184,237,159,335,22
115,159,335,126,490,40
116,173,447,458,332,92
117,437,306,466,172,23
118,418,222,156,447,101
119,228,430,507,388,74
120,490,351,530,224,36
121,518,293,528,326,4
122,497,268,455,241,6
123,446,253,165,196,83
124,186,244,161,338,18
125,501,224,83,730,106
126,127,680,505,403,132
127,480,386,471,179,54
